WOJEWÓDZTWO,STAN NA DZIEŃ,LICZBA WNIOSKÓW [tys.],KOBIETY <18 [%],KOBIETY 18-65 [%],KOBIETY >65 [%],MĘŻCZYŹNI <18 [%],MĘŻCZYŹNI 18-65 [%],MĘŻCZYŹNI >65 [%]
POLSKA,14-03-2022,0.25,19.0,49.0,3.2,24.1,4.0,0.8
POLSKA,15-03-2022,1.63,22.6,47.9,2.2,23.0,3.4,0.9
POLSKA,16-03-2022,35.53,23.1,47.7,2.6,22.7,3.3,0.7
POLSKA,17-03-2022,82.18,23.8,46.4,2.5,23.4,3.2,0.7
POLSKA,18-03-2022,129.6,24.0,45.7,2.5,23.9,3.2,0.7
POLSKA,19-03-2022,140.54,24.1,45.6,2.5,23.9,3.2,0.6
POLSKA,20-03-2022,143.5,24.1,45.6,2.5,23.9,3.2,0.7
POLSKA,21-03-2022,201.14,24.2,45.3,2.5,24.1,3.2,0.6
POLSKA,22-03-2022,257.21,24.3,45.1,2.5,24.2,3.2,0.7
POLSKA,23-03-2022,311.12,24.3,45.0,2.5,24.3,3.2,0.7
POLSKA,24-03-2022,362.2,24.4,44.9,2.5,24.3,3.2,0.7
POLSKA,25-03-2022,409.75,24.4,44.9,2.5,24.3,3.2,0.7
POLSKA,26-03-2022,421.8,24.4,44.9,2.6,24.3,3.2,0.7
POLSKA,27-03-2022,424.4,24.4,44.9,2.6,24.3,3.2,0.7
POLSKA,28-03-2022,478.17,24.4,44.8,2.6,24.3,3.3,0.7
POLSKA,29-03-2022,529.66,24.4,44.7,2.6,24.2,3.3,0.7
POLSKA,30-03-2022,578.13,24.4,44.7,2.6,24.2,3.4,0.7
POLSKA,31-03-2022,622.18,24.4,44.7,2.6,24.2,3.5,0.7
POLSKA,01-04-2022,657.56,24.3,44.7,2.6,24.1,3.5,0.7
POLSKA,02-04-2022,665.38,24.3,44.7,2.6,24.1,3.5,0.7
POLSKA,03-04-2022,666.77,24.3,44.7,2.6,24.1,3.5,0.7
POLSKA,04-04-2022,704.74,24.3,44.8,2.6,24.0,3.6,0.7
POLSKA,05-04-2022,739.41,24.2,44.8,2.7,24.0,3.7,0.7
POLSKA,06-04-2022,771.79,24.1,44.8,2.7,23.9,3.7,0.7
POLSKA,07-04-2022,802.31,24.1,44.9,2.7,23.9,3.7,0.7
POLSKA,08-04-2022,828.25,24.0,44.9,2.7,23.8,3.8,0.7
POLSKA,09-04-2022,833.65,24.0,44.9,2.7,23.8,3.8,0.7
POLSKA,10-04-2022,835.18,24.0,44.9,2.7,23.8,3.8,0.7
POLSKA,11-04-2022,862.12,23.9,45.0,2.7,23.7,3.9,0.7
POLSKA,12-04-2022,886.29,23.9,45.0,2.8,23.7,3.9,0.8
POLSKA,13-04-2022,908.14,23.8,45.0,2.8,23.6,4.0,0.8
POLSKA,14-04-2022,926.22,23.8,45.1,2.8,23.6,4.0,0.8
POLSKA,15-04-2022,937.42,23.7,45.1,2.8,23.6,4.0,0.8
POLSKA,16-04-2022,937.43,23.7,45.1,2.8,23.6,4.0,0.8
POLSKA,19-04-2022,955.75,23.7,45.1,2.8,23.5,4.1,0.8
POLSKA,20-04-2022,972.0,23.6,45.2,2.8,23.4,4.1,0.8
POLSKA,21-04-2022,986.07,23.6,45.2,2.8,23.4,4.2,0.8
POLSKA,22-04-2022,997.7,23.5,45.2,2.9,23.3,4.2,0.8
POLSKA,23-04-2022,999.54,23.5,45.2,2.9,23.3,4.2,0.8
POLSKA,25-04-2022,1012.66,23.5,45.3,2.9,23.3,4.3,0.8
POLSKA,26-04-2022,1023.09,23.4,45.3,2.9,23.3,4.3,0.8
POLSKA,27-04-2022,1032.05,23.4,45.3,2.9,23.2,4.4,0.8
POLSKA,28-04-2022,1039.69,23.4,45.3,2.9,23.2,4.4,0.8
POLSKA,29-04-2022,1046.88,23.4,45.3,2.9,23.2,4.4,0.8
POLSKA,30-04-2022,1048.31,23.3,45.4,2.9,23.2,4.4,0.8
POLSKA,02-05-2022,1051.91,23.3,45.4,2.9,23.1,4.5,0.8
POLSKA,04-05-2022,1060.22,23.3,45.4,2.9,23.1,4.5,0.8
POLSKA,05-05-2022,1066.85,23.2,45.4,2.9,23.1,4.6,0.8
POLSKA,06-05-2022,1072.29,23.2,45.4,2.9,23.0,4.6,0.8
POLSKA,07-05-2022,1073.02,23.2,45.5,2.9,23.0,4.6,0.8
POLSKA,08-05-2022,1073.26,23.2,45.5,2.9,23.0,4.6,0.8
POLSKA,09-05-2022,1080.41,23.1,45.5,2.9,23.0,4.7,0.8
POLSKA,10-05-2022,1085.93,23.1,45.5,2.9,22.9,4.7,0.8
POLSKA,11-05-2022,1090.67,23.1,45.5,2.9,22.9,4.7,0.8
POLSKA,12-05-2022,1094.72,23.0,45.6,2.9,22.9,4.8,0.8
POLSKA,13-05-2022,1097.91,23.0,45.6,2.9,22.9,4.8,0.8
POLSKA,14-05-2022,1097.96,23.0,45.6,2.9,22.9,4.8,0.8
POLSKA,16-05-2022,1103.52,23.0,45.6,2.9,22.8,4.8,0.8
POLSKA,17-05-2022,1107.76,22.9,45.6,2.9,22.8,4.9,0.8
POLSKA,18-05-2022,1111.47,22.9,45.7,2.9,22.8,4.9,0.8
POLSKA,19-05-2022,1114.67,22.9,45.7,2.9,22.7,4.9,0.8
POLSKA,20-05-2022,1117.64,22.9,45.7,2.9,22.7,4.9,0.8
POLSKA,21-05-2022,1117.98,22.9,45.7,2.9,22.7,5.0,0.8
POLSKA,22-05-2022,1118.18,22.9,45.7,2.9,22.7,5.0,0.8
POLSKA,23-05-2022,1122.83,22.8,45.7,2.9,22.7,5.0,0.8
POLSKA,24-05-2022,1126.48,22.8,45.8,2.9,22.6,5.0,0.8
POLSKA,25-05-2022,1129.67,22.8,45.8,2.9,22.6,5.1,0.8
POLSKA,26-05-2022,1132.79,22.7,45.8,2.9,22.6,5.1,0.8
POLSKA,27-05-2022,1135.67,22.7,45.8,2.9,22.6,5.1,0.8
POLSKA,28-05-2022,1135.98,22.7,45.8,2.9,22.6,5.1,0.8
POLSKA,29-05-2022,1136.18,22.7,45.8,2.9,22.6,5.1,0.8
POLSKA,30-05-2022,1140.84,22.7,45.9,2.9,22.5,5.2,0.8
POLSKA,31-05-2022,1144.56,22.6,45.9,2.9,22.5,5.2,0.8
POLSKA,01-06-2022,1147.46,22.6,45.9,2.9,22.5,5.2,0.8
POLSKA,02-06-2022,1150.2,22.6,45.9,2.9,22.5,5.2,0.8
POLSKA,03-06-2022,1152.8,22.6,45.9,2.9,22.4,5.3,0.8
POLSKA,04-06-2022,1153.06,22.6,45.9,2.9,22.4,5.3,0.8
POLSKA,05-06-2022,1153.17,22.6,46.0,2.9,22.4,5.3,0.8
POLSKA,06-06-2022,1157.35,22.5,46.0,2.9,22.4,5.3,0.8
POLSKA,07-06-2022,1160.26,22.5,46.0,2.9,22.4,5.4,0.8
POLSKA,08-06-2022,1163.08,22.5,46.0,2.9,22.3,5.4,0.8
POLSKA,09-06-2022,1165.55,22.5,46.0,2.9,22.3,5.4,0.8
POLSKA,10-06-2022,1167.57,22.4,46.1,2.9,22.3,5.4,0.8
POLSKA,11-06-2022,1167.57,22.4,46.1,2.9,22.3,5.4,0.8
POLSKA,12-06-2022,1167.58,22.4,46.1,2.9,22.3,5.4,0.8
POLSKA,13-06-2022,1171.37,22.4,46.1,2.9,22.3,5.5,0.8
POLSKA,14-06-2022,1174.02,22.4,46.1,2.9,22.3,5.5,0.8
POLSKA,15-06-2022,1176.66,22.4,46.1,2.9,22.2,5.5,0.8
POLSKA,17-06-2022,1178.74,22.3,46.1,2.9,22.2,5.5,0.8
POLSKA,18-06-2022,1178.74,22.3,46.1,2.9,22.2,5.5,0.8
POLSKA,20-06-2022,1182.67,22.3,46.2,2.9,22.2,5.6,0.8
POLSKA,21-06-2022,1185.63,22.3,46.2,2.9,22.2,5.6,0.8
POLSKA,22-06-2022,1188.44,22.3,46.2,2.9,22.1,5.6,0.8
POLSKA,23-06-2022,1190.87,22.2,46.2,2.9,22.1,5.7,0.8
POLSKA,24-06-2022,1193.08,22.2,46.3,2.9,22.1,5.7,0.8
POLSKA,25-06-2022,1193.08,22.2,46.3,2.9,22.1,5.7,0.8
POLSKA,27-06-2022,1196.82,22.2,46.3,2.9,22.1,5.7,0.8
POLSKA,28-06-2022,1199.82,22.2,46.3,2.9,22.0,5.7,0.8
POLSKA,29-06-2022,1202.41,22.1,46.3,2.9,22.0,5.8,0.8
POLSKA,30-06-2022,1204.69,22.1,46.3,2.9,22.0,5.8,0.8
POLSKA,01-07-2022,1206.55,22.1,46.3,2.9,22.0,5.8,0.8
POLSKA,02-07-2022,1206.55,22.1,46.3,2.9,22.0,5.8,0.8
POLSKA,04-07-2022,1209.96,22.1,46.3,2.9,22.0,5.8,0.8
POLSKA,05-07-2022,1212.71,22.1,46.4,2.9,22.0,5.9,0.8
POLSKA,06-07-2022,1215.22,22.0,46.4,2.9,21.9,5.9,0.8
POLSKA,07-07-2022,1217.51,22.0,46.4,2.9,21.9,5.9,0.8
POLSKA,08-07-2022,1219.62,22.0,46.4,2.9,21.9,5.9,0.8
POLSKA,09-07-2022,1219.62,22.0,46.4,2.9,21.9,5.9,0.8
POLSKA,11-07-2022,1223.0,22.0,46.4,2.9,21.9,6.0,0.8
POLSKA,12-07-2022,1225.89,22.0,46.4,2.9,21.9,6.0,0.8
POLSKA,13-07-2022,1228.38,21.9,46.4,2.9,21.9,6.0,0.8
POLSKA,14-07-2022,1230.54,21.9,46.4,2.9,21.8,6.1,0.8
POLSKA,15-07-2022,1232.55,21.9,46.4,2.9,21.8,6.1,0.8
POLSKA,16-07-2022,1232.55,21.9,46.4,2.9,21.8,6.1,0.8
POLSKA,18-07-2022,1236.08,21.9,46.5,2.9,21.8,6.1,0.8
POLSKA,19-07-2022,1238.93,21.9,46.5,2.9,21.8,6.2,0.8
POLSKA,20-07-2022,1241.57,21.8,46.5,2.9,21.8,6.2,0.8
POLSKA,21-07-2022,1243.9,21.8,46.5,2.9,21.8,6.2,0.8
POLSKA,22-07-2022,1246.19,21.8,46.5,2.9,21.7,6.2,0.8
POLSKA,23-07-2022,1246.2,21.8,46.5,2.9,21.7,6.2,0.8
POLSKA,25-07-2022,1250.22,21.8,46.5,2.9,21.7,6.3,0.8
POLSKA,26-07-2022,1253.47,21.8,46.5,2.9,21.7,6.3,0.8
POLSKA,27-07-2022,1256.57,21.7,46.5,2.9,21.7,6.4,0.8
POLSKA,28-07-2022,1259.34,21.7,46.5,2.9,21.7,6.4,0.8
POLSKA,29-07-2022,1261.89,21.7,46.5,2.9,21.6,6.4,0.8
POLSKA,30-07-2022,1261.9,21.7,46.5,2.9,21.6,6.4,0.8
POLSKA,01-08-2022,1265.79,21.7,46.5,2.9,21.6,6.5,0.8
POLSKA,02-08-2022,1269.06,21.7,46.5,2.9,21.6,6.5,0.8
POLSKA,03-08-2022,1271.93,21.6,46.5,2.9,21.6,6.5,0.8
POLSKA,04-08-2022,1274.57,21.6,46.5,2.9,21.6,6.6,0.8
POLSKA,05-08-2022,1276.87,21.6,46.5,2.9,21.6,6.6,0.8
POLSKA,06-08-2022,1276.88,21.6,46.5,2.9,21.6,6.6,0.8
POLSKA,08-08-2022,1280.79,21.6,46.5,2.9,21.5,6.6,0.8
POLSKA,09-08-2022,1283.82,21.6,46.5,2.9,21.5,6.7,0.8
POLSKA,10-08-2022,1286.63,21.5,46.5,2.9,21.5,6.7,0.8
POLSKA,11-08-2022,1289.39,21.5,46.5,2.9,21.5,6.7,0.8
POLSKA,12-08-2022,1291.73,21.5,46.5,2.9,21.5,6.8,0.8
POLSKA,13-08-2022,1291.73,21.5,46.5,2.9,21.5,6.8,0.8
POLSKA,16-08-2022,1295.82,21.5,46.5,2.9,21.5,6.8,0.8
POLSKA,17-08-2022,1299.41,21.5,46.5,2.9,21.4,6.8,0.8
POLSKA,18-08-2022,1302.3,21.4,46.6,2.9,21.4,6.9,0.8
POLSKA,19-08-2022,1304.79,21.4,46.6,2.9,21.4,6.9,0.8
POLSKA,20-08-2022,1304.8,21.4,46.6,2.9,21.4,6.9,0.8
POLSKA,22-08-2022,1308.54,21.4,46.6,2.9,21.4,7.0,0.8
POLSKA,23-08-2022,1311.78,21.4,46.6,2.9,21.4,7.0,0.8
POLSKA,24-08-2022,1314.51,21.4,46.6,2.9,21.4,7.0,0.8
POLSKA,25-08-2022,1317.28,21.3,46.6,2.9,21.3,7.0,0.8
POLSKA,26-08-2022,1319.56,21.3,46.6,2.9,21.3,7.1,0.8
POLSKA,27-08-2022,1319.56,21.3,46.6,2.9,21.3,7.1,0.8
POLSKA,29-08-2022,1323.44,21.3,46.6,2.9,21.3,7.1,0.8
POLSKA,30-08-2022,1326.61,21.3,46.5,2.9,21.3,7.1,0.8
DOLNOŚLĄSKIE,14-03-2022,0.04,22.2,44.4,5.6,25.0,2.8,0.0
DOLNOŚLĄSKIE,15-03-2022,0.18,23.2,46.9,1.7,23.7,3.4,1.1
DOLNOŚLĄSKIE,16-03-2022,3.15,21.7,49.2,2.8,22.1,3.6,0.6
DOLNOŚLĄSKIE,17-03-2022,7.41,22.9,47.7,2.6,22.7,3.5,0.6
DOLNOŚLĄSKIE,18-03-2022,11.7,23.1,46.8,2.8,23.0,3.7,0.6
DOLNOŚLĄSKIE,19-03-2022,12.52,23.3,46.6,2.7,23.1,3.6,0.6
DOLNOŚLĄSKIE,20-03-2022,12.6,23.3,46.6,2.7,23.2,3.6,0.6
DOLNOŚLĄSKIE,21-03-2022,17.81,23.5,46.4,2.7,23.3,3.5,0.7
DOLNOŚLĄSKIE,22-03-2022,22.89,23.7,46.1,2.7,23.4,3.5,0.7
DOLNOŚLĄSKIE,23-03-2022,27.83,23.7,46.1,2.7,23.4,3.4,0.7
DOLNOŚLĄSKIE,24-03-2022,32.48,23.8,45.9,2.7,23.5,3.3,0.7
DOLNOŚLĄSKIE,25-03-2022,36.64,23.8,45.9,2.8,23.5,3.3,0.7
DOLNOŚLĄSKIE,26-03-2022,37.9,23.8,45.8,2.8,23.6,3.3,0.7
DOLNOŚLĄSKIE,27-03-2022,37.92,23.8,45.8,2.8,23.6,3.3,0.7
DOLNOŚLĄSKIE,28-03-2022,42.68,23.8,45.7,2.8,23.6,3.4,0.7
DOLNOŚLĄSKIE,29-03-2022,47.37,23.9,45.6,2.7,23.7,3.4,0.7
DOLNOŚLĄSKIE,30-03-2022,52.07,23.9,45.4,2.7,23.8,3.4,0.7
DOLNOŚLĄSKIE,31-03-2022,56.4,23.9,45.3,2.7,23.8,3.5,0.7
DOLNOŚLĄSKIE,01-04-2022,60.07,23.8,45.3,2.8,23.8,3.5,0.7
DOLNOŚLĄSKIE,02-04-2022,61.07,23.8,45.3,2.8,23.8,3.6,0.7
DOLNOŚLĄSKIE,03-04-2022,61.07,23.8,45.3,2.8,23.8,3.6,0.7
DOLNOŚLĄSKIE,04-04-2022,64.92,23.8,45.3,2.8,23.7,3.6,0.7
DOLNOŚLĄSKIE,05-04-2022,68.53,23.8,45.3,2.8,23.7,3.6,0.8
DOLNOŚLĄSKIE,06-04-2022,71.93,23.8,45.3,2.8,23.7,3.7,0.8
DOLNOŚLĄSKIE,07-04-2022,75.27,23.7,45.4,2.9,23.6,3.7,0.8
DOLNOŚLĄSKIE,08-04-2022,78.49,23.7,45.4,2.9,23.5,3.8,0.8
DOLNOŚLĄSKIE,09-04-2022,79.13,23.6,45.5,2.9,23.5,3.8,0.8
DOLNOŚLĄSKIE,10-04-2022,79.13,23.6,45.5,2.9,23.5,3.8,0.8
DOLNOŚLĄSKIE,11-04-2022,82.13,23.6,45.5,2.9,23.4,3.8,0.8
DOLNOŚLĄSKIE,12-04-2022,84.98,23.6,45.4,3.0,23.4,3.8,0.8
DOLNOŚLĄSKIE,13-04-2022,87.94,23.5,45.5,3.0,23.4,3.9,0.8
DOLNOŚLĄSKIE,14-04-2022,90.44,23.5,45.5,3.0,23.3,3.9,0.8
DOLNOŚLĄSKIE,15-04-2022,92.19,23.4,45.5,3.0,23.3,4.0,0.8
DOLNOŚLĄSKIE,16-04-2022,92.19,23.4,45.5,3.0,23.3,4.0,0.8
DOLNOŚLĄSKIE,19-04-2022,94.41,23.4,45.5,3.0,23.2,4.0,0.8
DOLNOŚLĄSKIE,20-04-2022,96.6,23.3,45.6,3.0,23.2,4.0,0.8
DOLNOŚLĄSKIE,21-04-2022,98.63,23.2,45.6,3.1,23.2,4.1,0.8
DOLNOŚLĄSKIE,22-04-2022,100.47,23.2,45.7,3.1,23.1,4.1,0.8
DOLNOŚLĄSKIE,23-04-2022,100.78,23.2,45.7,3.1,23.1,4.1,0.8
DOLNOŚLĄSKIE,25-04-2022,102.64,23.2,45.7,3.1,23.0,4.2,0.8
DOLNOŚLĄSKIE,26-04-2022,104.5,23.1,45.7,3.1,23.0,4.2,0.8
DOLNOŚLĄSKIE,27-04-2022,106.06,23.1,45.7,3.1,22.9,4.3,0.8
DOLNOŚLĄSKIE,28-04-2022,107.5,23.0,45.7,3.1,22.9,4.4,0.8
DOLNOŚLĄSKIE,29-04-2022,108.84,23.0,45.7,3.2,22.8,4.4,0.9
DOLNOŚLĄSKIE,30-04-2022,109.29,23.0,45.8,3.2,22.8,4.4,0.9
DOLNOŚLĄSKIE,02-05-2022,109.88,22.9,45.8,3.2,22.8,4.5,0.9
DOLNOŚLĄSKIE,04-05-2022,110.87,22.9,45.8,3.2,22.7,4.6,0.9
DOLNOŚLĄSKIE,05-05-2022,111.61,22.9,45.8,3.2,22.7,4.6,0.9
DOLNOŚLĄSKIE,06-05-2022,112.2,22.8,45.9,3.2,22.6,4.6,0.9
DOLNOŚLĄSKIE,07-05-2022,112.2,22.8,45.9,3.2,22.6,4.6,0.9
DOLNOŚLĄSKIE,08-05-2022,112.2,22.8,45.9,3.2,22.6,4.6,0.9
DOLNOŚLĄSKIE,09-05-2022,113.02,22.8,45.9,3.2,22.6,4.7,0.9
DOLNOŚLĄSKIE,10-05-2022,113.69,22.7,45.9,3.2,22.6,4.8,0.9
DOLNOŚLĄSKIE,11-05-2022,114.19,22.7,45.9,3.2,22.5,4.8,0.9
DOLNOŚLĄSKIE,12-05-2022,114.63,22.7,46.0,3.2,22.5,4.8,0.9
DOLNOŚLĄSKIE,13-05-2022,115.06,22.6,46.0,3.2,22.5,4.9,0.9
DOLNOŚLĄSKIE,14-05-2022,115.08,22.6,46.0,3.2,22.5,4.9,0.9
DOLNOŚLĄSKIE,16-05-2022,115.65,22.6,46.0,3.2,22.5,4.9,0.9
DOLNOŚLĄSKIE,17-05-2022,116.11,22.6,46.0,3.2,22.4,5.0,0.9
DOLNOŚLĄSKIE,18-05-2022,116.58,22.5,46.0,3.2,22.4,5.0,0.9
DOLNOŚLĄSKIE,19-05-2022,116.98,22.5,46.0,3.2,22.4,5.0,0.9
DOLNOŚLĄSKIE,20-05-2022,117.31,22.5,46.0,3.2,22.3,5.1,0.9
DOLNOŚLĄSKIE,21-05-2022,117.31,22.5,46.0,3.2,22.3,5.1,0.9
DOLNOŚLĄSKIE,22-05-2022,117.31,22.5,46.0,3.2,22.3,5.1,0.9
DOLNOŚLĄSKIE,23-05-2022,117.88,22.4,46.1,3.2,22.3,5.1,0.9
DOLNOŚLĄSKIE,24-05-2022,118.22,22.4,46.1,3.2,22.3,5.1,0.9
DOLNOŚLĄSKIE,25-05-2022,118.55,22.4,46.1,3.2,22.3,5.2,0.9
DOLNOŚLĄSKIE,26-05-2022,118.86,22.4,46.1,3.2,22.2,5.2,0.9
DOLNOŚLĄSKIE,27-05-2022,119.16,22.3,46.1,3.2,22.2,5.2,0.9
DOLNOŚLĄSKIE,28-05-2022,119.16,22.3,46.1,3.2,22.2,5.2,0.9
DOLNOŚLĄSKIE,29-05-2022,119.16,22.3,46.1,3.2,22.2,5.2,0.9
DOLNOŚLĄSKIE,30-05-2022,119.67,22.3,46.1,3.2,22.2,5.3,0.9
DOLNOŚLĄSKIE,31-05-2022,120.1,22.3,46.2,3.2,22.2,5.3,0.9
DOLNOŚLĄSKIE,01-06-2022,120.4,22.2,46.2,3.2,22.1,5.4,0.9
DOLNOŚLĄSKIE,02-06-2022,120.7,22.2,46.2,3.2,22.1,5.4,0.9
DOLNOŚLĄSKIE,03-06-2022,120.98,22.2,46.2,3.2,22.1,5.4,0.9
DOLNOŚLĄSKIE,04-06-2022,120.98,22.2,46.2,3.2,22.1,5.4,0.9
DOLNOŚLĄSKIE,05-06-2022,120.98,22.2,46.2,3.2,22.1,5.4,0.9
DOLNOŚLĄSKIE,06-06-2022,121.42,22.2,46.2,3.2,22.1,5.5,0.9
DOLNOŚLĄSKIE,07-06-2022,121.78,22.1,46.2,3.2,22.0,5.5,0.9
DOLNOŚLĄSKIE,08-06-2022,122.05,22.1,46.2,3.2,22.0,5.5,0.9
DOLNOŚLĄSKIE,09-06-2022,122.32,22.1,46.2,3.2,22.0,5.6,0.9
DOLNOŚLĄSKIE,10-06-2022,122.53,22.1,46.3,3.2,22.0,5.6,0.9
DOLNOŚLĄSKIE,11-06-2022,122.53,22.1,46.3,3.2,22.0,5.6,0.9
DOLNOŚLĄSKIE,12-06-2022,122.53,22.1,46.3,3.2,22.0,5.6,0.9
DOLNOŚLĄSKIE,13-06-2022,122.89,22.1,46.3,3.2,22.0,5.6,0.9
DOLNOŚLĄSKIE,14-06-2022,123.19,22.0,46.3,3.2,22.0,5.7,0.9
DOLNOŚLĄSKIE,15-06-2022,123.5,22.0,46.3,3.2,21.9,5.7,0.9
DOLNOŚLĄSKIE,17-06-2022,123.72,22.0,46.3,3.2,21.9,5.7,0.9
DOLNOŚLĄSKIE,18-06-2022,123.72,22.0,46.3,3.2,21.9,5.7,0.9
DOLNOŚLĄSKIE,20-06-2022,124.17,22.0,46.3,3.2,21.9,5.8,0.9
DOLNOŚLĄSKIE,21-06-2022,124.51,21.9,46.3,3.2,21.9,5.8,0.9
DOLNOŚLĄSKIE,22-06-2022,124.84,21.9,46.4,3.2,21.8,5.8,0.9
DOLNOŚLĄSKIE,23-06-2022,125.11,21.9,46.4,3.2,21.8,5.9,0.9
DOLNOŚLĄSKIE,24-06-2022,125.32,21.9,46.4,3.2,21.8,5.9,0.9
DOLNOŚLĄSKIE,25-06-2022,125.32,21.9,46.4,3.2,21.8,5.9,0.9
DOLNOŚLĄSKIE,27-06-2022,125.72,21.8,46.4,3.2,21.8,5.9,0.9
DOLNOŚLĄSKIE,28-06-2022,126.06,21.8,46.4,3.2,21.7,6.0,0.9
DOLNOŚLĄSKIE,29-06-2022,126.33,21.8,46.4,3.2,21.7,6.0,0.9
DOLNOŚLĄSKIE,30-06-2022,126.59,21.8,46.4,3.2,21.7,6.1,0.9
DOLNOŚLĄSKIE,01-07-2022,126.8,21.8,46.4,3.2,21.7,6.1,0.9
DOLNOŚLĄSKIE,02-07-2022,126.8,21.8,46.4,3.2,21.7,6.1,0.9
DOLNOŚLĄSKIE,04-07-2022,127.2,21.7,46.4,3.2,21.7,6.1,0.9
DOLNOŚLĄSKIE,05-07-2022,127.43,21.7,46.4,3.2,21.7,6.2,0.9
DOLNOŚLĄSKIE,06-07-2022,127.69,21.7,46.4,3.2,21.6,6.2,0.9
DOLNOŚLĄSKIE,07-07-2022,127.94,21.7,46.5,3.2,21.6,6.2,0.9
DOLNOŚLĄSKIE,08-07-2022,128.2,21.7,46.4,3.2,21.6,6.3,0.9
DOLNOŚLĄSKIE,09-07-2022,128.2,21.7,46.4,3.2,21.6,6.3,0.9
DOLNOŚLĄSKIE,11-07-2022,128.59,21.6,46.4,3.2,21.6,6.3,0.9
DOLNOŚLĄSKIE,12-07-2022,128.9,21.6,46.5,3.2,21.6,6.4,0.9
DOLNOŚLĄSKIE,13-07-2022,129.22,21.6,46.5,3.2,21.5,6.4,0.9
DOLNOŚLĄSKIE,14-07-2022,129.5,21.6,46.5,3.1,21.5,6.5,0.9
DOLNOŚLĄSKIE,15-07-2022,129.72,21.5,46.5,3.1,21.5,6.5,0.9
DOLNOŚLĄSKIE,16-07-2022,129.73,21.5,46.5,3.1,21.5,6.5,0.9
DOLNOŚLĄSKIE,18-07-2022,130.17,21.5,46.5,3.1,21.5,6.5,0.9
DOLNOŚLĄSKIE,19-07-2022,130.48,21.5,46.5,3.1,21.4,6.6,0.9
DOLNOŚLĄSKIE,20-07-2022,130.8,21.5,46.5,3.1,21.4,6.6,0.9
DOLNOŚLĄSKIE,21-07-2022,131.03,21.5,46.5,3.1,21.4,6.6,0.9
DOLNOŚLĄSKIE,22-07-2022,131.28,21.4,46.5,3.1,21.4,6.7,0.9
DOLNOŚLĄSKIE,23-07-2022,131.28,21.4,46.5,3.1,21.4,6.7,0.9
DOLNOŚLĄSKIE,25-07-2022,131.8,21.4,46.5,3.1,21.4,6.7,0.9
DOLNOŚLĄSKIE,26-07-2022,132.15,21.4,46.5,3.1,21.4,6.8,0.9
DOLNOŚLĄSKIE,27-07-2022,132.52,21.4,46.5,3.1,21.4,6.8,0.9
DOLNOŚLĄSKIE,28-07-2022,132.77,21.3,46.5,3.1,21.3,6.9,0.9
DOLNOŚLĄSKIE,29-07-2022,133.08,21.3,46.5,3.1,21.3,6.9,0.9
DOLNOŚLĄSKIE,30-07-2022,133.1,21.3,46.5,3.1,21.3,6.9,0.9
DOLNOŚLĄSKIE,01-08-2022,133.54,21.3,46.4,3.1,21.3,6.9,0.9
DOLNOŚLĄSKIE,02-08-2022,133.9,21.3,46.4,3.1,21.3,7.0,0.9
DOLNOŚLĄSKIE,03-08-2022,134.21,21.3,46.4,3.1,21.3,7.0,0.9
DOLNOŚLĄSKIE,04-08-2022,134.48,21.3,46.4,3.1,21.3,7.0,0.9
DOLNOŚLĄSKIE,05-08-2022,134.8,21.2,46.4,3.1,21.2,7.1,0.9
DOLNOŚLĄSKIE,06-08-2022,134.8,21.2,46.4,3.1,21.2,7.1,0.9
DOLNOŚLĄSKIE,08-08-2022,135.27,21.2,46.4,3.1,21.2,7.1,0.9
DOLNOŚLĄSKIE,09-08-2022,135.59,21.2,46.4,3.1,21.2,7.2,0.9
DOLNOŚLĄSKIE,10-08-2022,135.9,21.2,46.4,3.1,21.2,7.2,0.9
DOLNOŚLĄSKIE,11-08-2022,136.19,21.2,46.4,3.1,21.2,7.2,0.9
DOLNOŚLĄSKIE,12-08-2022,136.49,21.1,46.4,3.1,21.2,7.3,0.9
DOLNOŚLĄSKIE,13-08-2022,136.49,21.1,46.4,3.1,21.2,7.3,0.9
DOLNOŚLĄSKIE,16-08-2022,137.04,21.1,46.4,3.1,21.1,7.3,0.9
DOLNOŚLĄSKIE,17-08-2022,137.45,21.1,46.4,3.1,21.1,7.4,0.9
DOLNOŚLĄSKIE,18-08-2022,137.76,21.1,46.4,3.1,21.1,7.4,0.9
DOLNOŚLĄSKIE,19-08-2022,138.06,21.1,46.4,3.1,21.1,7.5,0.9
DOLNOŚLĄSKIE,20-08-2022,138.06,21.0,46.4,3.1,21.1,7.5,0.9
DOLNOŚLĄSKIE,22-08-2022,138.55,21.0,46.4,3.1,21.1,7.5,0.9
DOLNOŚLĄSKIE,23-08-2022,138.88,21.0,46.4,3.1,21.0,7.6,0.9
DOLNOŚLĄSKIE,24-08-2022,139.25,21.0,46.4,3.1,21.0,7.6,0.9
DOLNOŚLĄSKIE,25-08-2022,139.56,21.0,46.4,3.1,21.0,7.7,0.9
DOLNOŚLĄSKIE,26-08-2022,139.85,21.0,46.4,3.1,21.0,7.7,0.9
DOLNOŚLĄSKIE,27-08-2022,139.85,21.0,46.4,3.1,21.0,7.7,0.9
DOLNOŚLĄSKIE,29-08-2022,140.26,20.9,46.4,3.1,21.0,7.7,0.9
DOLNOŚLĄSKIE,30-08-2022,140.61,20.9,46.4,3.1,21.0,7.8,0.9
